"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LINC01128",0.000519148459057795,1.50529884990051,0.263,0.121,1,"9","LINC01128"
"LIX1L1",0.0005352108084324,1.06492612903338,0.263,0.117,1,"9","LIX1L"
"RBM172",0.000542969653946276,0.768887479575701,0.579,0.381,1,"9","RBM17"
"ZDHHC92",0.000543115773158201,1.39002122223802,0.263,0.122,1,"9","ZDHHC9"
"CAMTA13",0.000559407112756339,0.882986069297106,0.561,0.366,1,"9","CAMTA1"
"JUNB3",0.000564323668136749,0.345950828501798,0.895,0.733,1,"9","JUNB"
"SDHD2",0.00056919222689808,0.690099270020663,0.509,0.325,1,"9","SDHD"
"BNIP22",0.00057519808980711,0.575093746246914,0.544,0.326,1,"9","BNIP2"
"NUTF22",0.000578883086320823,1.09079806959682,0.474,0.299,1,"9","NUTF2"
"RPS173",0.000585905039797094,0.513396046270679,0.93,0.746,1,"9","RPS17"
"SEC622",0.000587100953584188,0.964091778046206,0.772,0.569,1,"9","SEC62"
"KLC13",0.000594657109349974,1.09982786481424,0.421,0.242,1,"9","KLC1"
"LCORL",0.000595877308652211,1.07799747239571,0.281,0.128,1,"9","LCORL"
"APH1B1",0.000605271913528744,1.06421185199977,0.298,0.14,1,"9","APH1B"
"HGSNAT",0.000611041219627252,1.03520695352798,0.281,0.13,1,"9","HGSNAT"
"UGCG2",0.000617414626736181,0.628668765819621,0.526,0.314,1,"9","UGCG"
"DSTN3",0.000628180695853886,0.280563363811331,0.754,0.479,1,"9","DSTN"
"ELP21",0.000635951710569091,1.07326682124335,0.421,0.226,1,"9","ELP2"
"KDELR23",0.000637682957468515,0.515584042928425,0.772,0.518,1,"9","KDELR2"
"MAP1LC3A3",0.000645433956588868,0.630709280110397,0.439,0.243,1,"9","MAP1LC3A"
"SH3GLB14",0.000661761677910504,0.618986129117555,0.667,0.471,1,"9","SH3GLB1"
"PRKD21",0.000667588656896145,1.71073486230622,0.263,0.127,1,"9","PRKD2"
"RAPGEF11",0.000669857885485704,0.286556091874491,0.351,0.167,1,"9","RAPGEF1"
"SELENOH1",0.000678165378418017,0.67463273554497,0.649,0.481,1,"9","SELENOH"
"TNPO3",0.00068843586036488,1.37222530037347,0.281,0.133,1,"9","TNPO3"
"RFNG2",0.000689197175316527,1.19473917137642,0.298,0.145,1,"9","RFNG"
"SESTD12",0.000713361973274173,1.33660497203795,0.316,0.153,1,"9","SESTD1"
"OS93",0.00071943897505557,0.944714696311098,0.544,0.367,1,"9","OS9"
"ATOX12",0.000723957631571134,0.994928113198146,0.509,0.327,1,"9","ATOX1"
"ANO62",0.000749585138855765,1.34891337774615,0.368,0.207,1,"9","ANO6"
"PAWR3",0.000760018897403394,1.00681709780591,0.404,0.218,1,"9","PAWR"
"RHOA2",0.000761414461575049,0.510273965365242,0.842,0.718,1,"9","RHOA"
"MPZL12",0.000772399754161085,0.86090347230806,0.491,0.304,1,"9","MPZL1"
"EIF3L1",0.000785638823678734,0.730064399676586,0.561,0.361,1,"9","EIF3L"
"KLF131",0.000788887092951049,0.707235841491464,0.509,0.295,1,"9","KLF13"
"FUT111",0.000797027507084426,1.22121150241541,0.333,0.176,1,"9","FUT11"
"YWHAH2",0.000798845166262567,0.816584917156653,0.632,0.428,1,"9","YWHAH"
"AKAP17A3",0.000799776561409099,0.819090929648806,0.491,0.298,1,"9","AKAP17A"
"SNHG14",0.000809878748657921,1.41133021889314,0.263,0.122,1,"9","SNHG14"
"ATF41",0.00082657431987665,0.602518696456134,0.807,0.629,1,"9","ATF4"
"PANK3",0.000842842526330831,1.20192933671965,0.333,0.178,1,"9","PANK3"
"FAM98A2",0.00084325567075705,1.544025575911,0.298,0.155,1,"9","FAM98A"
"PPIA2",0.000883296376825355,0.395209747143826,0.93,0.818,1,"9","PPIA"
"SPAG91",0.000888788417907871,0.793039218638102,0.632,0.446,1,"9","SPAG9"
"FXYD52",0.000895191240331796,0.542691512033954,0.754,0.549,1,"9","FXYD5"
"FADS31",0.000898987935793331,1.15090791628947,0.281,0.132,1,"9","FADS3"
"RARS1",0.000900944376753307,1.41089655222153,0.316,0.166,1,"9","RARS"
"UBE2R23",0.000903202777199947,1.18644773427121,0.474,0.309,1,"9","UBE2R2"
"RC3H2",0.00090838992708277,1.3082265057692,0.351,0.188,1,"9","RC3H2"
"RBM28",0.000918245461090175,1.24303957246906,0.263,0.125,1,"9","RBM28"
"MITD1",0.000924653793754944,1.19224774843246,0.316,0.163,1,"9","MITD1"
"CSDE11",0.0009427214393536,0.6548042012602,0.789,0.651,1,"9","CSDE1"
"CASC32",0.000949752717882766,0.665265211090023,0.421,0.235,1,"9","CASC3"
"IFNGR13",0.000957177499276844,1.04340664152933,0.579,0.38,1,"9","IFNGR1"
"ZFYVE161",0.000999296938036749,0.371086533645596,0.456,0.254,1,"9","ZFYVE16"
"WDR601",0.00100546672896235,1.66427512131468,0.263,0.128,1,"9","WDR60"
"TSPAN132",0.00101434730138331,1.6902059666539,0.333,0.191,1,"9","TSPAN13"
"MCRIP11",0.00104011550678202,0.949460811612708,0.439,0.262,1,"9","MCRIP1"
"HSPB13",0.00104287081072133,0.53881149104132,0.754,0.501,1,"9","HSPB1"
"RPL312",0.00104984326313956,0.35174762237001,1,0.985,1,"9","RPL3"
"SNX34",0.00105266279066141,0.698463439560997,0.684,0.53,1,"9","SNX3"
"RELA3",0.00105325536059985,1.0401960161074,0.491,0.312,1,"9","RELA"
"NUMA11",0.00107041093497845,1.01735506670117,0.368,0.202,1,"9","NUMA1"
"CRK2",0.00107786703996115,0.614795388664832,0.404,0.224,1,"9","CRK"
"CLINT11",0.00108012694532786,0.998453203606333,0.509,0.324,1,"9","CLINT1"
"TMEM30A3",0.00109416261107562,0.920955568871477,0.561,0.391,1,"9","TMEM30A"
"RIF11",0.0011205809599613,0.804305192048979,0.439,0.255,1,"9","RIF1"
"CDKN1A3",0.00112096089101327,0.80288969908839,0.667,0.491,1,"9","CDKN1A"
"PICALM2",0.00118522075222323,1.0532263494795,0.474,0.298,1,"9","PICALM"
"RAB14",0.00121731040487574,0.475177719667874,0.614,0.408,1,"9","RAB14"
"NMT1",0.00122616031817506,0.938566101921655,0.333,0.179,1,"9","NMT1"
"RBM31",0.00123934236144772,0.584314892207949,0.649,0.444,1,"9","RBM3"
"POU2F1",0.00124302803118911,1.54641295374987,0.263,0.128,1,"9","POU2F1"
"ESYT22",0.00124416644897309,1.08560746167686,0.386,0.221,1,"9","ESYT2"
"PEA152",0.00125871610000021,1.23736903246735,0.456,0.286,1,"9","PEA15"
"NARF3",0.00127092109632324,0.704078394249368,0.491,0.317,1,"9","NARF"
"ZDHHC17",0.00128322159123698,0.995739304055562,0.263,0.124,1,"9","ZDHHC17"
"TOMM702",0.00128871223606777,0.951899346068517,0.316,0.166,1,"9","TOMM70"
"CFAP298",0.00129219411635764,1.17310543844557,0.333,0.177,1,"9","CFAP298"
"MORF4L24",0.00129378919455976,0.678283411432363,0.667,0.437,1,"9","MORF4L2"
"AK32",0.00130521933518992,0.9611478697443,0.368,0.206,1,"9","AK3"
"BTF32",0.00131025955240939,0.427406449509755,0.895,0.9,1,"9","BTF3"
"STARD3",0.00131187559387909,1.25033625102339,0.298,0.152,1,"9","STARD3"
"CDC422",0.0013325484879139,0.500464344301039,0.86,0.693,1,"9","CDC42"
"GUK12",0.00135361481220463,0.425014941901671,0.877,0.81,1,"9","GUK1"
"ARPC1B1",0.00135998004496322,0.605631262201498,0.649,0.48,1,"9","ARPC1B"
"SGCB1",0.00139234661363126,1.1291653301589,0.298,0.155,1,"9","SGCB"
"ATF71",0.00139839796616196,1.75038044129979,0.263,0.13,1,"9","ATF7"
"EEF22",0.00143462968383647,0.333314796484084,0.93,0.822,1,"9","EEF2"
"CCDC25",0.00143828320539823,1.80084592285452,0.263,0.131,1,"9","CCDC25"
"SMIM12",0.00145028297199784,0.577552890265513,0.316,0.161,1,"9","SMIM12"
"STX112",0.00147104562884486,0.519420703283829,0.333,0.163,1,"9","STX11"
"AL627171.2",0.00149606539391282,0.328021506530109,0.596,0.396,1,"9","AL627171.2"
"CAST2",0.00150639668158765,0.508740848945401,0.754,0.536,1,"9","CAST"
"COX5A2",0.00151181224072658,0.666064350614146,0.684,0.482,1,"9","COX5A"
"THOC1",0.00152013209278442,0.959030187292535,0.281,0.138,1,"9","THOC1"
"YAP12",0.00153745055949248,1.91260581961368,0.281,0.148,1,"9","YAP1"
"ULK11",0.00154057809386947,0.959451537069638,0.281,0.139,1,"9","ULK1"
"SSH12",0.00154667417379141,1.38470012266129,0.333,0.182,1,"9","SSH1"
"BUD312",0.00155385219243544,0.686540942235382,0.684,0.466,1,"9","BUD31"
"TPT13",0.00156322431460543,0.266516964775677,1,0.996,1,"9","TPT1"
"LPP2",0.0015710909191417,1.25972933269426,0.316,0.169,1,"9","LPP"
"CEBPG2",0.00162232598298034,1.04248714881133,0.404,0.246,1,"9","CEBPG"
"SP1",0.00162410545706574,1.38729055409193,0.281,0.145,1,"9","SP1"
"SMAD22",0.00162632107005555,0.836031778207014,0.404,0.241,1,"9","SMAD2"
"IFRD13",0.00163903982092893,0.830611338518483,0.561,0.38,1,"9","IFRD1"
"STAT5B1",0.00164453994872615,0.395737336571193,0.351,0.177,1,"9","STAT5B"
"FSTL11",0.00167999348022555,0.830227867936784,0.333,0.176,1,"9","FSTL1"
"ARFRP11",0.0016877419296217,1.44618992119147,0.263,0.13,1,"9","ARFRP1"
"EIF2B22",0.00171249264449434,1.26895494873436,0.333,0.189,1,"9","EIF2B2"
"NDUFA81",0.0017225862564971,1.3741045212853,0.351,0.21,1,"9","NDUFA8"
"ELOB3",0.00176087907280338,0.589124954399442,0.789,0.636,1,"9","ELOB"
"PRRC12",0.00176566234362137,1.56501836642066,0.316,0.173,1,"9","PRRC1"
"FRYL",0.00178983335469959,1.02082012574212,0.333,0.177,1,"9","FRYL"
"CHMP53",0.00179339565162426,0.764049180219795,0.544,0.376,1,"9","CHMP5"
"COMMD22",0.00181318570878606,0.907386116530369,0.439,0.258,1,"9","COMMD2"
"TM9SF12",0.0018199760421514,0.882104799608111,0.386,0.232,1,"9","TM9SF1"
"SUGT12",0.00182552240317893,0.592998884469219,0.526,0.332,1,"9","SUGT1"
"DST3",0.00183524126166177,0.384791213141011,0.386,0.215,1,"9","DST"
"TM2D31",0.00183818173742135,0.812010813098265,0.404,0.237,1,"9","TM2D3"
"TUBB31",0.00184829631104722,0.567510054199547,0.333,0.178,1,"9","TUBB3"
"ARHGDIA1",0.0018493830652276,0.632651455639081,0.614,0.436,1,"9","ARHGDIA"
"HDLBP3",0.00185830903999641,0.583292183558951,0.649,0.421,1,"9","HDLBP"
"BNIP33",0.00190775644973796,0.503179799279013,0.614,0.408,1,"9","BNIP3"
"SLC39A72",0.00196765988403063,0.813673128454954,0.491,0.318,1,"9","SLC39A7"
"ZC3H151",0.0019967261044441,0.505153903871165,0.667,0.476,1,"9","ZC3H15"
"SPATS22",0.00199761080545493,1.54623648178234,0.298,0.159,1,"9","SPATS2"
"EXOC1",0.0019990604069955,1.01377818985795,0.298,0.155,1,"9","EXOC1"
"TMEM2632",0.00201756430902979,0.99460879729975,0.474,0.314,1,"9","TMEM263"
"KARS1",0.00202954235772893,1.46183377334913,0.316,0.183,1,"9","KARS"
"RNH13",0.00203371676513502,0.580213815987989,0.632,0.41,1,"9","RNH1"
"CREB11",0.002044413512266,1.09416530213387,0.368,0.211,1,"9","CREB1"
"CFDP11",0.00206094351728846,1.33607291610799,0.404,0.254,1,"9","CFDP1"
"SHISA51",0.00208535131931971,0.977491524597984,0.333,0.185,1,"9","SHISA5"
"COX173",0.00209902201370758,0.827525696229843,0.544,0.363,1,"9","COX17"
"CBLL1",0.00209991073996587,1.19786769980723,0.281,0.145,1,"9","CBLL1"
"KDM5B2",0.00210945894899512,0.585853645505239,0.614,0.424,1,"9","KDM5B"
"GSDMD",0.00211367082233791,1.23556165555373,0.316,0.173,1,"9","GSDMD"
"NCOR23",0.00219944953096198,0.953666126270185,0.333,0.184,1,"9","NCOR2"
"MIDN2",0.00221735296469414,0.98924199568662,0.439,0.275,1,"9","MIDN"
"TXNIP2",0.00223054945498242,1.02852725044958,0.667,0.464,1,"9","TXNIP"
"TIAL12",0.00228520145320711,0.67439529340719,0.544,0.359,1,"9","TIAL1"
"ADD32",0.00229745273378882,0.961680539330983,0.386,0.233,1,"9","ADD3"
"TMOD33",0.00232607340696517,0.822998657746272,0.561,0.409,1,"9","TMOD3"
"BNIP3L3",0.00232764707518721,0.377470388692005,0.789,0.621,1,"9","BNIP3L"
"IGFBP43",0.00235601909477134,1.15070934804501,0.386,0.241,1,"9","IGFBP4"
"RBFOX22",0.00235830363518533,1.40168780605216,0.281,0.145,1,"9","RBFOX2"
"AK42",0.00237224015711055,1.86066851911433,0.281,0.155,1,"9","AK4"
"COPRS2",0.00242833149924428,1.12238940991943,0.351,0.211,1,"9","COPRS"
"FAF21",0.00246263712961442,1.01474182805877,0.281,0.148,1,"9","FAF2"
"LTA4H1",0.00258197334407738,0.995021926983138,0.333,0.188,1,"9","LTA4H"
"EBPL3",0.00258881339716312,1.10398137359475,0.351,0.205,1,"9","EBPL"
"MYO102",0.00262511446126545,1.74110594534387,0.298,0.172,1,"9","MYO10"
"INSIG12",0.0026343902993956,0.809910187215752,0.474,0.299,1,"9","INSIG1"
"HES12",0.00263675152150193,1.06575401264355,0.386,0.225,1,"9","HES1"
"BCAP312",0.0026646133505272,0.907395896741202,0.579,0.409,1,"9","BCAP31"
"MAP42",0.00267104703865527,1.41375339293345,0.404,0.257,1,"9","MAP4"
"ATP5F1B2",0.00267182397705445,0.436889243519119,0.754,0.562,1,"9","ATP5F1B"
"INTS62",0.00268259607169876,1.03171908267332,0.509,0.36,1,"9","INTS6"
"CSNK1A13",0.00273010105835365,0.530461096214322,0.737,0.566,1,"9","CSNK1A1"
"NPHP3",0.00273621220190623,1.24511492986496,0.298,0.162,1,"9","NPHP3"
"TMX4",0.00285448616975232,0.908985851489233,0.351,0.199,1,"9","TMX4"
"H1F03",0.00287447946938612,0.665132291510708,0.456,0.27,1,"9","H1F0"
"TMEM173",0.00290285662119593,0.945764310074275,0.263,0.13,1,"9","TMEM173"
"OGA2",0.00293271375722433,0.502157930536915,0.596,0.403,1,"9","OGA"
"EIF4H3",0.00297929172061593,0.725467084589873,0.649,0.462,1,"9","EIF4H"
"NBDY2",0.00299361503712131,0.623743315415139,0.544,0.358,1,"9","NBDY"
"PRDX52",0.00302082388541648,0.498191014581642,0.719,0.547,1,"9","PRDX5"
"BEX33",0.00311660331406256,0.797304073551908,0.439,0.271,1,"9","BEX3"
"RALBP11",0.00314786341833618,0.8505397912113,0.491,0.323,1,"9","RALBP1"
"LGMN2",0.00315275208557544,0.95440973029793,0.368,0.215,1,"9","LGMN"
"FUNDC22",0.00315658925083305,0.762801037850339,0.526,0.359,1,"9","FUNDC2"
"TAX1BP33",0.00321102008495294,1.01813059533356,0.386,0.233,1,"9","TAX1BP3"
"ARMCX6",0.00322325062485866,0.875747347682174,0.316,0.175,1,"9","ARMCX6"
"HNRNPH21",0.0032248284776173,0.856881910684754,0.404,0.249,1,"9","HNRNPH2"
"FEM1B2",0.0033079427181779,0.739229969354199,0.368,0.214,1,"9","FEM1B"
"PNISR4",0.00331547385660161,0.33682695054517,0.807,0.598,1,"9","PNISR"
"BTBD71",0.0033528989525636,1.14105003557757,0.316,0.179,1,"9","BTBD7"
"FAM210B1",0.00336142609315522,1.73363154673914,0.263,0.143,1,"9","FAM210B"
"TMEM35B2",0.0033647159208684,1.10156846188058,0.368,0.219,1,"9","TMEM35B"
"RO602",0.00338558324162737,0.85420842150362,0.526,0.374,1,"9","RO60"
"OSTC3",0.00341088551677084,0.486578685120676,0.702,0.485,1,"9","OSTC"
"HADHB3",0.00345468338870534,0.599617016864799,0.491,0.32,1,"9","HADHB"
"PLEKHA32",0.00356116023633833,0.812708072900773,0.386,0.232,1,"9","PLEKHA3"
"PPIB3",0.00356432374406315,0.351339959807381,0.842,0.681,1,"9","PPIB"
"RNASEK1",0.00356841335981601,0.383697499104214,0.86,0.833,1,"9","RNASEK"
"OGFRL11",0.00366829102941598,0.521868649640876,0.333,0.179,1,"9","OGFRL1"
"RASSF12",0.00367496366433984,0.753141510941178,0.386,0.222,1,"9","RASSF1"
"MARCH72",0.0036859638387693,0.599438963003783,0.509,0.332,1,"9","MARCH7"
"HIST1H2AC1",0.00370912312869793,0.931549034613437,0.333,0.192,1,"9","HIST1H2AC"
"NBEAL11",0.00371823731859457,1.1141825759231,0.316,0.182,1,"9","NBEAL1"
"APEX13",0.0037641164062547,0.717900613834218,0.421,0.263,1,"9","APEX1"
"SECISBP21",0.00376452561174133,0.585478366813142,0.333,0.182,1,"9","SECISBP2"
"ARHGAP52",0.00385212871326503,0.856278669529565,0.439,0.286,1,"9","ARHGAP5"
"ARPC52",0.00389113564179754,0.619855612808982,0.649,0.488,1,"9","ARPC5"
"EDF12",0.00397348497461199,0.356802730555018,0.842,0.778,1,"9","EDF1"
"IER23",0.00402664874906588,0.579052285313264,0.719,0.599,1,"9","IER2"
"NME23",0.00404889402227806,0.266372183616371,0.877,0.766,1,"9","NME2"
"C4orf32",0.00406019702326466,0.333866108828406,0.807,0.611,1,"9","C4orf3"
"IL13RA13",0.00418066217421685,1.25403289886253,0.298,0.17,1,"9","IL13RA1"
"DESI21",0.00418392958875074,0.751912202370012,0.421,0.264,1,"9","DESI2"
"DAZAP12",0.00418924919667472,0.964853797905348,0.368,0.226,1,"9","DAZAP1"
"UBE2L6",0.00419621830171267,1.10808143974571,0.316,0.176,1,"9","UBE2L6"
"NUCB23",0.00425070924050774,0.890780534425697,0.526,0.374,1,"9","NUCB2"
"SYNJ22",0.004283951120119,1.12154788217819,0.368,0.223,1,"9","SYNJ2"
"LARP7",0.00433666238090311,0.844363395733081,0.316,0.173,1,"9","LARP7"
"SCARB23",0.00438831204148183,0.948017986068588,0.456,0.308,1,"9","SCARB2"
"IFT431",0.00439988129199673,1.3572756254795,0.281,0.155,1,"9","IFT43"
"PDHB1",0.0044430175509858,0.999353866333732,0.316,0.176,1,"9","PDHB"
"MYDGF3",0.00449100405023138,0.279459850271543,0.737,0.5,1,"9","MYDGF"
"RPL313",0.00450704910289051,0.484947393810251,0.86,0.786,1,"9","RPL31"
"KLHDC3",0.00450787191145748,1.25867930585477,0.263,0.144,1,"9","KLHDC3"
"WBP22",0.00453374168425326,0.936283897887189,0.439,0.289,1,"9","WBP2"
"RAB181",0.00463400127169503,0.728925065259005,0.474,0.308,1,"9","RAB18"
"KLHDC2",0.00468880933973205,1.18707392000046,0.298,0.171,1,"9","KLHDC2"
"PTMS3",0.00470166301066467,0.617689806144656,0.632,0.415,1,"9","PTMS"
"DDX39B1",0.0048154823417579,0.578135014018419,0.596,0.441,1,"9","DDX39B"
"NSRP11",0.00499420459209065,1.17733460241254,0.333,0.205,1,"9","NSRP1"
"SERPINH11",0.00504320375604157,0.290789729380101,0.368,0.216,1,"9","SERPINH1"
"TENT4A1",0.00509028672983509,0.708118970125904,0.368,0.22,1,"9","TENT4A"
"YY1AP11",0.0051571301449648,0.841922567429621,0.333,0.195,1,"9","YY1AP1"
"KTN11",0.00516204680908235,0.533273810607022,0.719,0.544,1,"9","KTN1"
"SNRNP701",0.00521776950491541,0.965253252768985,0.561,0.384,1,"9","SNRNP70"
"PIAS21",0.00525748731807584,1.53653266186279,0.263,0.144,1,"9","PIAS2"
"SP1001",0.00529374771830993,0.663323448108372,0.561,0.385,1,"9","SP100"
"C5orf241",0.00530389530769188,0.576437408918767,0.351,0.204,1,"9","C5orf24"
"FLYWCH22",0.00537466192810233,0.979564661749582,0.316,0.18,1,"9","FLYWCH2"
"CD2AP1",0.00538778441862247,1.0022232644459,0.368,0.232,1,"9","CD2AP"
"CHMP2B1",0.00549881366656324,0.67792738650048,0.456,0.294,1,"9","CHMP2B"
"KDM5C1",0.00553318379778148,0.926275111387157,0.333,0.203,1,"9","KDM5C"
"RNF1411",0.00557829745155221,1.05439537250313,0.263,0.141,1,"9","RNF141"
"IPO51",0.00568345759967413,0.965607648956708,0.351,0.216,1,"9","IPO5"
"HTRA21",0.00575028726284946,0.628593138750878,0.263,0.14,1,"9","HTRA2"
"TMEM106B1",0.00586103129138848,1.21093489164644,0.281,0.163,1,"9","TMEM106B"
"PTPRE1",0.00587609049479954,0.876667280273629,0.263,0.138,1,"9","PTPRE"
"RAP1A1",0.00587817170624647,0.364648455836138,0.596,0.424,1,"9","RAP1A"
"CEP571",0.00587998473757858,0.842921571736238,0.439,0.287,1,"9","CEP57"
"RNF19A2",0.00595358519676616,0.371287690926489,0.596,0.409,1,"9","RNF19A"
"FAM177A13",0.00595800879001048,0.669015725619773,0.544,0.386,1,"9","FAM177A1"
"RPF1",0.00597050606334752,1.21789292789562,0.281,0.159,1,"9","RPF1"
"CAPZA22",0.00606343205199375,0.654030173376441,0.561,0.399,1,"9","CAPZA2"
"FLII2",0.00608971510300014,0.769219188165396,0.368,0.229,1,"9","FLII"
"DCP22",0.00613823786627261,0.651687972959951,0.439,0.28,1,"9","DCP2"
"APPL11",0.00622989440051429,0.800634213216853,0.386,0.242,1,"9","APPL1"
"CD462",0.00623522004059101,0.535425857977437,0.632,0.444,1,"9","CD46"
"PPP3CA",0.00625125113893671,1.24364492619534,0.263,0.145,1,"9","PPP3CA"
"GNG53",0.00626167097645871,0.641675007481832,0.719,0.66,1,"9","GNG5"
"SPCS31",0.00628071809662295,0.570598910059584,0.667,0.516,1,"9","SPCS3"
"PKN1",0.00635892502866148,1.38862781486943,0.298,0.166,1,"9","PKN1"
"ANAPC112",0.00636413946296163,0.494563977467085,0.596,0.423,1,"9","ANAPC11"
"SHFL",0.00637527205934829,0.722841382223638,0.298,0.165,1,"9","SHFL"
"CENPX2",0.00651851832330923,0.721786419021218,0.421,0.255,1,"9","CENPX"
"RBMS12",0.00654710544220692,0.903660381073077,0.368,0.231,1,"9","RBMS1"
"ELF22",0.00656184893847818,0.697917158815142,0.386,0.236,1,"9","ELF2"
"TMEM184B2",0.00669172908536216,1.27351706686299,0.263,0.146,1,"9","TMEM184B"
"HSP90B13",0.00673027602963664,0.962710190825447,0.789,0.653,1,"9","HSP90B1"
"SEC24D2",0.0067577042102151,1.14264914491897,0.368,0.234,1,"9","SEC24D"
"NDUFS22",0.00679640437131447,0.804234124826963,0.404,0.258,1,"9","NDUFS2"
"HPCAL13",0.00681497835198254,1.09362117229019,0.368,0.236,1,"9","HPCAL1"
"PCM12",0.00704768595211423,0.771664671081185,0.456,0.294,1,"9","PCM1"
"STX62",0.00710912777867815,0.986929340481059,0.333,0.202,1,"9","STX6"
"ZNF4281",0.00713803155888562,0.639261373416782,0.333,0.201,1,"9","ZNF428"
"UFL11",0.00716171085448814,0.445364092026067,0.298,0.164,1,"9","UFL1"
"PER1",0.00718726191083036,1.07566175478511,0.316,0.19,1,"9","PER1"
"BAZ2A2",0.00733716686319829,0.860530551398761,0.439,0.299,1,"9","BAZ2A"
"DYNLT13",0.00737895517763042,0.708277948061603,0.544,0.372,1,"9","DYNLT1"
"BZW22",0.00750066164379998,0.918533745764382,0.316,0.188,1,"9","BZW2"
"RPS19BP12",0.00755532500783112,0.529641961257752,0.649,0.492,1,"9","RPS19BP1"
"NOP103",0.00759234101042815,0.388263993239652,0.649,0.496,1,"9","NOP10"
"PNPLA21",0.00765173660976041,0.660767825967574,0.316,0.182,1,"9","PNPLA2"
"TPST21",0.00770330204911256,1.19734860057775,0.316,0.197,1,"9","TPST2"
"RBPJ3",0.0077127973835315,0.797539089469959,0.632,0.461,1,"9","RBPJ"
"NUBP2",0.00775765040512983,0.81869345434185,0.316,0.182,1,"9","NUBP2"
"LPGAT11",0.00788513095831574,0.920886329717068,0.351,0.222,1,"9","LPGAT1"
"GLG13",0.00804997633911495,0.995753916260079,0.404,0.267,1,"9","GLG1"
"SEPTIN21",0.00805393427997832,0.785013280219867,0.614,0.46,1,"9","SEPTIN2"
"ZNF6442",0.0080805179222682,0.712561427039071,0.439,0.3,1,"9","ZNF644"
"PRPSAP11",0.0082050300307379,0.835326260879413,0.298,0.174,1,"9","PRPSAP1"
"MALSU12",0.00828715249850485,1.04962869034743,0.333,0.202,1,"9","MALSU1"
"C6orf623",0.00836440730670191,0.368996165746375,0.456,0.285,1,"9","C6orf62"
"DGKE",0.0085294223092964,1.32151635280501,0.281,0.161,1,"9","DGKE"
"NOB12",0.00855338386173542,1.0981607934708,0.333,0.201,1,"9","NOB1"
"SOCS31",0.0085917159499624,1.09700240103378,0.456,0.326,1,"9","SOCS3"
"CACUL11",0.00861893035669948,0.967514940806965,0.333,0.197,1,"9","CACUL1"
"CCNY1",0.00863198901749205,0.915288240149102,0.263,0.145,1,"9","CCNY"
"ADD12",0.00870657189235119,0.707140611247987,0.421,0.274,1,"9","ADD1"
"PRKD31",0.00871854277634877,0.731819347641203,0.316,0.185,1,"9","PRKD3"
"RBM61",0.00879864348753038,0.961287641017026,0.368,0.231,1,"9","RBM6"
"CLU2",0.0088340301402654,1.29824993589064,0.263,0.153,1,"9","CLU"
"CNOT81",0.00885894496621015,0.641432929307425,0.298,0.168,1,"9","CNOT8"
"CAND12",0.00901317254539571,0.476215196868401,0.491,0.326,1,"9","CAND1"
"SNAP291",0.00906760546299414,1.62239987632579,0.263,0.153,1,"9","SNAP29"
"SMC31",0.0091726787612365,0.657367169447143,0.509,0.355,1,"9","SMC3"
"PITPNC1",0.00921279559190767,1.18527016313285,0.263,0.149,1,"9","PITPNC1"
"DNAJC101",0.00924707844185998,0.720065480434701,0.316,0.189,1,"9","DNAJC10"
"SERPINB63",0.00926327798538412,1.08701519589713,0.404,0.275,1,"9","SERPINB6"
"ELL23",0.00927196525083525,1.06890086112239,0.456,0.343,1,"9","ELL2"
"RRAS4",0.00941642844978602,0.994829304720881,0.368,0.243,1,"9","RRAS"
"CLIC14",0.00949374361545261,0.534890062064059,0.842,0.752,1,"9","CLIC1"
